"id"	"hr"	"datetime"	"time"	"trl_no"	"blk_no"	"cd_so"	"cd_fr"	"img"	"rslt"	"rate"	"rt"	"r_ans"	"angle"	"end_spin"	"t_now"	"AQ"	"TAS"	"DDF"	"DIF"	"EOT"	"EC"	"PT"	"TheOutcome"	"Gain"	"PE"
"4375"	"59_A"	83	"24-Jan-2020 17:20:41"	108021.5872	55	10	2	1	"wheel_07"	"3"	50	915.1764	1	977.1672	270	108027.6349	12	38	11	12	15	13	15	0.83	0	-0.83
"4376"	"59_A"	83	"24-Jan-2020 17:20:51"	108031.6361	56	10	2	1	"wheel_12"	"1"	51.2821	1248.5397	1	804.8271	90	108038.0348	12	38	11	12	15	13	15	1.67	5	3.33
"4377"	"59_A"	83	"24-Jan-2020 17:21:01"	108041.685	57	10	2	1	"wheel_01"	"3"	50	1265.5391	1	785.2303	72	108048.1396	12	38	11	12	15	13	15	-1	0	1
"4378"	"59_A"	83	"24-Jan-2020 17:21:11"	108051.7339	58	10	2	1	"wheel_08"	"1"	61.1722	1665.0359	1	787.2659	72	108058.5794	12	38	11	12	15	13	15	0	5	5
"4379"	"59_A"	83	"24-Jan-2020 17:21:21"	108061.7828	59	10	2	1	"wheel_10"	"3"	50	898.1714	1	1048.8584	330	108067.8501	12	38	11	12	15	13	15	0.83	0	-0.83
"4380"	"59_A"	83	"24-Jan-2020 17:21:32"	108072.8483	60	10	2	1	"wheel_11"	"2"	47.619	1198.2742	1	813.3145	108	108079.2132	12	38	11	12	15	13	15	2	-5	-7
"4381"	"59_A"	83	"24-Jan-2020 17:21:46"	108087.3968	61	11	1	2	"wheel_01"	"1"	60.0733	1364.9545	1	897.5676	180	108093.8814	12	38	11	12	15	13	15	-1	5	6
"4382"	"59_A"	83	"24-Jan-2020 17:21:57"	108097.4457	62	11	1	2	"wheel_05"	"2"	47.4359	1613.7504	1	1053.0669	324	108104.1969	12	38	11	12	15	13	15	0	-5	-5
"4383"	"59_A"	83	"24-Jan-2020 17:22:07"	108107.4946	63	11	1	2	"wheel_07"	"1"	50.9158	1598.7493	1	828.0105	120	108114.244	12	38	11	12	15	13	15	0.83	5	4.17
"4384"	"59_A"	83	"24-Jan-2020 17:22:17"	108117.5435	64	11	1	2	"wheel_04"	"1"	56.9597	1915.1933	1	1019.3469	300	108124.604	12	38	11	12	15	13	15	-0.83	5	5.83
"4385"	"59_A"	83	"24-Jan-2020 17:22:27"	108127.5925	65	11	1	2	"wheel_02"	"2"	50	1081.6751	1	973.2725	252	108133.8677	12	38	11	12	15	13	15	-2	-5	-3
"4386"	"59_A"	83	"24-Jan-2020 17:22:38"	108138.6579	66	11	1	2	"wheel_03"	"3"	48.7179	1481.6867	1	956.6785	240	108145.3236	12	38	11	12	15	13	15	-1.67	0	1.67
"4387"	"59_A"	83	"24-Jan-2020 17:22:52"	108153.1897	67	12	2	2	"wheel_03"	"2"	43.5897	3064.7692	1	811.1911	90	108161.377	12	38	11	12	15	13	15	-1.67	-5	-3.33
"4388"	"59_A"	83	"24-Jan-2020 17:23:02"	108163.2386	68	12	2	2	"wheel_06"	"1"	69.4139	1396.0281	1	758.2327	30	108169.7065	12	38	11	12	15	13	15	-0.83	5	5.83
"4389"	"59_A"	83	"24-Jan-2020 17:23:12"	108173.2876	69	12	2	2	"wheel_04"	"3"	50	1464.6604	1	758.5941	30	108179.9075	12	38	11	12	15	13	15	-0.83	0	0.83
"4390"	"59_A"	83	"24-Jan-2020 17:23:22"	108183.3365	70	12	2	2	"wheel_09"	"2"	36.63	5031.5647	0	759.9054	36	108193.3918	12	38	11	12	15	13	15	1	-5	-6
"4391"	"59_A"	83	"24-Jan-2020 17:23:32"	108193.4187	71	12	2	2	"wheel_02"	"1"	65.3846	2598.2258	1	748.8129	36	108201.2058	12	38	11	12	15	13	15	-2	5	7
"4392"	"59_A"	83	"24-Jan-2020 17:23:44"	108204.4842	72	12	2	2	"wheel_05"	"2"	36.2637	1732.0328	1	1034.3221	324	108211.34	12	38	11	12	15	13	15	0	-5	-5
"4393"	"59_A"	81	"24-Jan-2020 17:28:08"	108468.894	73	13	2	2	"wheel_01"	"1"	67.5824	1620.6985	1	888.7566	180	108474.6369	12	38	11	12	15	13	15	-1	5	6
"4394"	"59_A"	81	"24-Jan-2020 17:28:17"	108477.9236	74	13	2	2	"wheel_04"	"1"	68.315	1602.6368	1	1019.609	300	108483.6595	12	38	11	12	15	13	15	-0.83	5	5.83
"4395"	"59_A"	81	"24-Jan-2020 17:28:26"	108486.9467	75	13	2	2	"wheel_02"	"2"	50	920.1621	1	965.5766	252	108492.0483	12	38	11	12	15	13	15	-2	-5	-3
"4396"	"59_A"	81	"24-Jan-2020 17:28:35"	108495.9718	76	13	2	2	"wheel_03"	"3"	50	1179.3685	1	971.345	240	108501.3396	12	38	11	12	15	13	15	-1.67	0	1.67
"4397"	"59_A"	81	"24-Jan-2020 17:28:44"	108504.9955	77	13	2	2	"wheel_07"	"1"	60.8059	1796.1108	1	852.4841	120	108510.9478	12	38	11	12	15	13	15	0.83	5	4.17
"4398"	"59_A"	81	"24-Jan-2020 17:28:54"	108515.0261	78	13	2	2	"wheel_05"	"2"	49.2674	1194.7178	1	1047.3749	324	108520.42	12	38	11	12	15	13	15	0	-5	-5
"4399"	"59_A"	81	"24-Jan-2020 17:29:08"	108528.5005	79	14	1	1	"wheel_01"	"1"	53.2967	881.7654	1	886.0066	180	108533.5049	12	38	11	12	15	13	15	-1	5	6
"4400"	"59_A"	81	"24-Jan-2020 17:29:17"	108537.5251	80	14	1	1	"wheel_07"	"1"	54.0293	1195.7186	1	837.4097	120	108542.8748	12	38	11	12	15	13	15	0.83	5	4.17
"4401"	"59_A"	81	"24-Jan-2020 17:29:26"	108546.5499	81	14	1	1	"wheel_02"	"2"	50	547.1676	1	986.4817	252	108551.2997	12	38	11	12	15	13	15	-2	-5	-3
"4402"	"59_A"	81	"24-Jan-2020 17:29:35"	108555.5722	82	14	1	1	"wheel_04"	"1"	57.5092	1520.7612	1	1008.9663	300	108561.2914	12	38	11	12	15	13	15	-0.83	5	5.83
"4403"	"59_A"	81	"24-Jan-2020 17:29:44"	108564.5974	83	14	1	1	"wheel_03"	"3"	50	520.7312	1	961.2791	240	108569.2878	12	38	11	12	15	13	15	-1.67	0	1.67
"4404"	"59_A"	81	"24-Jan-2020 17:29:54"	108574.6289	84	14	1	1	"wheel_05"	"2"	49.2674	1891.0943	1	1039.847	324	108580.7203	12	38	11	12	15	13	15	0	-5	-5
"4405"	"59_A"	81	"24-Jan-2020 17:30:07"	108588.1345	85	15	2	2	"wheel_06"	"1"	65.0183	2695.2979	1	753.4336	30	108594.9884	12	38	11	12	15	13	15	-0.83	5	5.83
"4406"	"59_A"	81	"24-Jan-2020 17:30:16"	108597.1521	86	15	2	2	"wheel_01"	"2"	50.1832	1009.9281	1	996.9494	288	108602.3482	12	38	11	12	15	13	15	-1	-5	-4
"4407"	"59_A"	81	"24-Jan-2020 17:30:25"	108606.1768	87	15	2	2	"wheel_05"	"3"	50	1261.2422	1	841.2632	108	108611.6591	12	38	11	12	15	13	15	0	0	0
"4408"	"59_A"	81	"24-Jan-2020 17:30:34"	108615.1993	88	15	2	2	"wheel_02"	"3"	52.1978	1413.9102	1	841.7694	108	108620.8669	12	38	11	12	15	13	15	-2	0	2
"4409"	"59_A"	81	"24-Jan-2020 17:30:43"	108624.2237	89	15	2	2	"wheel_10"	"2"	47.9853	2002.2995	1	794.5433	60	108630.4018	12	38	11	12	15	13	15	0.83	-5	-5.83
"4410"	"59_A"	81	"24-Jan-2020 17:30:53"	108634.2567	90	15	2	2	"wheel_04"	"2"	47.2527	1355.9489	1	847.1092	120	108639.7863	12	38	11	12	15	13	15	-0.83	-5	-4.17
"4411"	"59_A"	81	"24-Jan-2020 17:31:07"	108647.7777	91	16	1	1	"wheel_02"	"1"	54.9451	1250.0216	1	752.9787	36	108653.1713	12	38	11	12	15	13	15	-2	5	7
"4412"	"59_A"	81	"24-Jan-2020 17:31:16"	108656.8233	92	16	1	1	"wheel_03"	"2"	49.0842	1633.3832	1	805.9106	90	108662.6646	12	38	11	12	15	13	15	-1.67	-5	-3.33
"4413"	"59_A"	81	"24-Jan-2020 17:31:25"	108665.8555	93	16	1	1	"wheel_09"	"2"	46.7033	1926.4131	1	763.6708	36	108671.9466	12	38	11	12	15	13	15	1	-5	-6
"4414"	"59_A"	81	"24-Jan-2020 17:31:34"	108674.8876	94	16	1	1	"wheel_06"	"1"	57.1429	1244.6592	1	760.5926	30	108680.3292	12	38	11	12	15	13	15	-0.83	5	5.83
"4415"	"59_A"	81	"24-Jan-2020 17:31:43"	108683.9251	95	16	1	1	"wheel_04"	"3"	50.7326	2192.8226	1	750.7991	30	108690.2586	12	38	11	12	15	13	15	-0.83	0	0.83
"4416"	"59_A"	81	"24-Jan-2020 17:31:53"	108693.9598	96	16	1	1	"wheel_05"	"2"	29.4872	2671.5798	1	1029.5938	324	108700.8409	12	38	11	12	15	13	15	0	-5	-5
"4417"	"59_A"	81	"24-Jan-2020 17:32:07"	108707.4511	97	17	2	1	"wheel_10"	"1"	74.1758	1183.176	1	924.2666	210	108712.7781	12	38	11	12	15	13	15	0.83	5	4.17
"4418"	"59_A"	81	"24-Jan-2020 17:32:16"	108716.4826	98	17	2	1	"wheel_12"	"3"	50	1599.5644	1	1026.4306	300	108722.2164	12	38	11	12	15	13	15	1.67	0	-1.67
"4419"	"59_A"	81	"24-Jan-2020 17:32:25"	108725.5141	99	17	2	1	"wheel_06"	"3"	50	1036.0697	1	881.34	150	108730.6812	12	38	11	12	15	13	15	-0.83	0	0.83
"4420"	"59_A"	81	"24-Jan-2020 17:32:34"	108734.5493	100	17	2	1	"wheel_11"	"2"	44.3223	2105.5503	1	837.6714	108	108740.761	12	38	11	12	15	13	15	2	-5	-7
"4421"	"59_A"	81	"24-Jan-2020 17:32:43"	108743.5796	101	17	2	1	"wheel_08"	"2"	40.8425	1967.341	1	939.8783	216	108749.6873	12	38	11	12	15	13	15	0	-5	-5
"4422"	"59_A"	81	"24-Jan-2020 17:32:53"	108753.6196	102	17	2	1	"wheel_09"	"3"	50	1575.9422	1	856.675	144	108759.3379	12	38	11	12	15	13	15	1	0	-1
"4423"	"59_A"	81	"24-Jan-2020 17:33:06"	108767.1286	103	18	1	2	"wheel_11"	"2"	45.9707	2456.4866	1	817.9737	108	108773.7682	12	38	11	12	15	13	15	2	-5	-7
"4424"	"59_A"	81	"24-Jan-2020 17:33:15"	108776.1619	104	18	1	2	"wheel_06"	"3"	50	1275.8872	1	869.0062	150	108781.657	12	38	11	12	15	13	15	-0.83	0	0.83
"4425"	"59_A"	81	"24-Jan-2020 17:33:24"	108785.1926	105	18	1	2	"wheel_08"	"2"	48.5348	1522.7812	1	925.1466	216	108790.9221	12	38	11	12	15	13	15	0	-5	-5
"4426"	"59_A"	81	"24-Jan-2020 17:33:33"	108794.2242	106	18	1	2	"wheel_09"	"3"	49.0842	1515.8552	1	866.3658	144	108799.9638	12	38	11	12	15	13	15	1	0	-1
"4427"	"59_A"	81	"24-Jan-2020 17:33:42"	108803.2577	107	18	1	2	"wheel_12"	"3"	50	644.1604	1	1015.9324	300	108808.28	12	38	11	12	15	13	15	1.67	0	-1.67
"4428"	"59_A"	81	"24-Jan-2020 17:33:52"	108813.299	108	18	1	2	"wheel_10"	"1"	51.8315	1290.9519	1	937.8235	210	108818.8939	12	38	11	12	15	13	15	0.83	5	4.17
"4429"	"59_A"	81	"24-Jan-2020 17:34:06"	108826.8294	109	19	1	2	"wheel_08"	"1"	65.9341	1521.3865	1	779.2927	72	108832.5345	12	38	11	12	15	13	15	0	5	5
"4430"	"59_A"	81	"24-Jan-2020 17:34:15"	108835.8603	110	19	1	2	"wheel_10"	"3"	50	1008.7454	1	1056.9116	330	108841.0751	12	38	11	12	15	13	15	0.83	0	-0.83
"4431"	"59_A"	81	"24-Jan-2020 17:34:24"	108844.8941	111	19	1	2	"wheel_11"	"2"	49.0842	1735.646	1	827.1306	108	108850.8181	12	38	11	12	15	13	15	2	-5	-7
"4432"	"59_A"	81	"24-Jan-2020 17:34:33"	108853.925	112	19	1	2	"wheel_07"	"3"	50	822.9933	1	989.7126	270	108858.9899	12	38	11	12	15	13	15	0.83	0	-0.83
"4433"	"59_A"	81	"24-Jan-2020 17:34:42"	108862.9599	113	19	1	2	"wheel_01"	"3"	50	1099.8394	1	793.9837	72	108868.2879	12	38	11	12	15	13	15	-1	0	1
"4434"	"59_A"	81	"24-Jan-2020 17:34:52"	108872.9975	114	19	1	2	"wheel_12"	"1"	50	1269.5265	1	795.378	90	108878.4797	12	38	11	12	15	13	15	1.67	5	3.33
"4435"	"59_A"	81	"24-Jan-2020 17:35:06"	108886.509	115	20	2	1	"wheel_04"	"3"	53.663	2871.6821	1	748.0154	30	108893.5581	12	38	11	12	15	13	15	-0.83	0	0.83
"4436"	"59_A"	81	"24-Jan-2020 17:35:15"	108895.5398	116	20	2	1	"wheel_05"	"2"	40.4762	1281.2981	1	1044.9782	324	108901.0075	12	38	11	12	15	13	15	0	-5	-5
"4437"	"59_A"	81	"24-Jan-2020 17:35:24"	108904.5711	117	20	2	1	"wheel_09"	"2"	36.9963	2293.5151	1	761.4035	36	108911.0584	12	38	11	12	15	13	15	1	-5	-6
"4438"	"59_A"	81	"24-Jan-2020 17:35:33"	108913.6116	118	20	2	1	"wheel_02"	"1"	62.4542	2710.0393	1	752.6042	36	108920.4735	12	38	11	12	15	13	15	-2	5	7
"4439"	"59_A"	81	"24-Jan-2020 17:35:42"	108922.6436	119	20	2	1	"wheel_06"	"1"	75.2747	1699.7176	1	738.0649	30	108928.5583	12	38	11	12	15	13	15	-0.83	5	5.83
"4440"	"59_A"	81	"24-Jan-2020 17:35:52"	108932.6833	120	20	2	1	"wheel_03"	"2"	43.5897	1153.5456	1	798.4401	90	108938.0638	12	38	11	12	15	13	15	-1.67	-5	-3.33
"4441"	"59_A"	81	"24-Jan-2020 17:36:05"	108946.1914	121	21	1	2	"wheel_02"	"1"	100	1353.7075	1	757.1701	36	108951.6871	12	38	11	12	15	13	15	-2	5	7
"4442"	"59_A"	81	"24-Jan-2020 17:36:14"	108955.2247	122	21	1	2	"wheel_06"	"1"	100	1477.5192	1	749.5134	30	108960.8658	12	38	11	12	15	13	15	-0.83	5	5.83
"4443"	"59_A"	81	"24-Jan-2020 17:36:23"	108964.247	123	21	1	2	"wheel_05"	"2"	36.2637	1880.8349	1	1053.7873	324	108970.3218	12	38	11	12	15	13	15	0	-5	-5
"4444"	"59_A"	81	"24-Jan-2020 17:36:32"	108973.2817	124	21	1	2	"wheel_04"	"3"	48.5348	2113.0242	1	754.4676	30	108979.6022	12	38	11	12	15	13	15	-0.83	0	0.83
"4445"	"59_A"	81	"24-Jan-2020 17:36:41"	108982.3129	125	21	1	2	"wheel_09"	"2"	26.1905	1585.654	1	759.7124	36	108988.1813	12	38	11	12	15	13	15	1	-5	-6
"4446"	"59_A"	81	"24-Jan-2020 17:36:51"	108992.359	126	21	1	2	"wheel_03"	"2"	18.315	1326.6991	1	806.5385	90	108997.9662	12	38	11	12	15	13	15	-1.67	-5	-3.33
"4447"	"59_A"	81	"24-Jan-2020 17:37:05"	109005.8667	127	22	2	1	"wheel_09"	"1"	100	1397.0916	1	1004.2451	288	109011.4477	12	38	11	12	15	13	15	1	5	4
"4448"	"59_A"	81	"24-Jan-2020 17:37:14"	109014.9007	128	22	2	1	"wheel_03"	"1"	96.1538	1927.5153	1	1038.1327	330	109020.9744	12	38	11	12	15	13	15	-1.67	5	6.67
"4449"	"59_A"	81	"24-Jan-2020 17:37:23"	109023.9335	129	22	2	1	"wheel_11"	"3"	50	1175.8982	1	746.6058	36	109029.2772	12	38	11	12	15	13	15	2	0	-2
"4450"	"59_A"	81	"24-Jan-2020 17:37:32"	109032.9665	130	22	2	1	"wheel_07"	"2"	30.9524	1781.6935	1	740.8714	30	109038.9542	12	38	11	12	15	13	15	0.83	-5	-5.83
"4451"	"59_A"	81	"24-Jan-2020 17:37:41"	109041.9978	131	22	2	1	"wheel_08"	"3"	50.7326	1856.1157	1	1050.4174	324	109048.0633	12	38	11	12	15	13	15	0	0	0
"4452"	"59_A"	81	"24-Jan-2020 17:37:51"	109052.0363	132	22	2	1	"wheel_12"	"1"	69.4139	1455.3371	1	816.7982	90	109057.7617	12	38	11	12	15	13	15	1.67	5	3.33
"4453"	"59_A"	81	"24-Jan-2020 17:38:05"	109065.5516	133	23	1	1	"wheel_06"	"3"	50	785.6841	1	863.8455	150	109070.6159	12	38	11	12	15	13	15	-0.83	0	0.83
"4454"	"59_A"	81	"24-Jan-2020 17:38:14"	109074.5847	134	23	1	1	"wheel_12"	"3"	50	1425.6992	1	1017.1543	300	109080.192	12	38	11	12	15	13	15	1.67	0	-1.67
"4455"	"59_A"	81	"24-Jan-2020 17:38:23"	109083.6171	135	23	1	1	"wheel_11"	"2"	36.4469	1947.5937	1	821.9208	108	109089.7926	12	38	11	12	15	13	15	2	-5	-7
"4456"	"59_A"	81	"24-Jan-2020 17:38:32"	109092.6499	136	23	1	1	"wheel_08"	"2"	31.8681	1860.1817	1	941.1674	216	109098.6448	12	38	11	12	15	13	15	0	-5	-5
"4457"	"59_A"	81	"24-Jan-2020 17:38:41"	109101.6797	137	23	1	1	"wheel_09"	"3"	50	698.5724	1	854.9071	144	109106.5266	12	38	11	12	15	13	15	1	0	-1
"4458"	"59_A"	81	"24-Jan-2020 17:38:51"	109111.7242	138	23	1	1	"wheel_10"	"1"	90.293	1439.4667	1	931.3254	210	109117.2695	12	38	11	12	15	13	15	0.83	5	4.17
"4459"	"59_A"	81	"24-Jan-2020 17:39:04"	109125.2643	139	24	1	1	"wheel_06"	"1"	93.4066	1345.9857	1	762.7797	30	109130.7914	12	38	11	12	15	13	15	-0.83	5	5.83
"4460"	"59_A"	81	"24-Jan-2020 17:39:13"	109134.2976	140	24	1	1	"wheel_04"	"2"	43.4066	921.5915	1	850.7056	120	109139.3486	12	38	11	12	15	13	15	-0.83	-5	-4.17
"4461"	"59_A"	81	"24-Jan-2020 17:39:22"	109143.3273	141	24	1	1	"wheel_05"	"3"	50	677.4648	1	822.9541	108	109148.1746	12	38	11	12	15	13	15	0	0	0
"4462"	"59_A"	81	"24-Jan-2020 17:39:31"	109152.3609	142	24	1	1	"wheel_10"	"2"	43.5897	1198.8782	1	767.5475	60	109157.7267	12	38	11	12	15	13	15	0.83	-5	-5.83
"4463"	"59_A"	81	"24-Jan-2020 17:39:40"	109161.3921	143	24	1	1	"wheel_02"	"3"	50	847.7796	1	838.4519	108	109166.4408	12	38	11	12	15	13	15	-2	0	2
"4464"	"59_A"	81	"24-Jan-2020 17:39:51"	109171.4329	144	24	1	1	"wheel_01"	"2"	39.3773	1724.9279	1	1012.924	288	109177.3033	12	38	11	12	15	13	15	-1	-5	-4
"4465"	"59_B"	79	"24-Jan-2020 17:10:53"	13886.0416	1	1	2	1	"wheel_07"	"3"	49.4505	1439.7627	1	982.3404	270	13892.651	14	55	15	22	18	11	13	0.83	0	-0.83
"4466"	"59_B"	79	"24-Jan-2020 17:11:03"	13896.0512	2	1	2	1	"wheel_08"	"1"	57.6923	2228.6255	1	795.0351	72	13903.254	14	55	15	22	18	11	13	0	5	5
"4467"	"59_B"	79	"24-Jan-2020 17:11:13"	13906.0295	3	1	2	1	"wheel_10"	"3"	49.2674	2290.3704	1	1052.8298	330	13913.322	14	55	15	22	18	11	13	0.83	0	-0.83
"4468"	"59_B"	79	"24-Jan-2020 17:11:23"	13916.0078	4	1	2	1	"wheel_01"	"3"	57.8755	1946.5021	1	803.7161	72	13922.956	14	55	15	22	18	11	13	-1	0	1
"4469"	"59_B"	79	"24-Jan-2020 17:11:33"	13926.0108	5	1	2	1	"wheel_11"	"2"	51.8315	1467.5276	1	823.7586	108	13932.5051	14	55	15	22	18	11	13	2	-5	-7
"4470"	"59_B"	79	"24-Jan-2020 17:11:44"	13936.9972	6	1	2	1	"wheel_12"	"1"	56.4103	1355.9101	1	815.1218	90	13943.3317	14	55	15	22	18	11	13	1.67	5	3.33
"4471"	"59_B"	79	"24-Jan-2020 17:11:58"	13951.3295	7	2	2	1	"wheel_05"	"2"	56.2271	1945.047	1	1045.7863	324	13958.2333	14	55	15	22	18	11	13	0	-5	-5
"4472"	"59_B"	79	"24-Jan-2020 17:12:08"	13961.2917	8	2	2	1	"wheel_03"	"3"	53.1136	1094.819	1	963.3927	240	13967.3919	14	55	15	22	18	11	13	-1.67	0	1.67
"4473"	"59_B"	79	"24-Jan-2020 17:12:18"	13971.2658	9	2	2	1	"wheel_01"	"1"	58.7912	760.5901	1	890.9263	180	13977.0287	14	55	15	22	18	11	13	-1	5	6
"4474"	"59_B"	79	"24-Jan-2020 17:12:28"	13981.2371	10	2	2	1	"wheel_02"	"2"	52.0147	1333.531	1	975.9744	252	13987.5317	14	55	15	22	18	11	13	-2	-5	-3
"4475"	"59_B"	79	"24-Jan-2020 17:12:38"	13991.2048	11	2	2	1	"wheel_04"	"1"	66.6667	793.5	1	1020.3936	300	13997.0103	14	55	15	22	18	11	13	-0.83	5	5.83
"4476"	"59_B"	79	"24-Jan-2020 17:12:49"	14002.1722	12	2	2	1	"wheel_07"	"1"	56.5934	918.5932	1	853.5127	120	14008.0916	14	55	15	22	18	11	13	0.83	5	4.17
"4477"	"59_B"	79	"24-Jan-2020 17:13:03"	14016.4689	13	3	1	2	"wheel_04"	"1"	52.1978	1853.3462	1	1033.8616	300	14023.3474	14	55	15	22	18	11	13	-0.83	5	5.83
"4478"	"59_B"	79	"24-Jan-2020 17:13:13"	14026.4402	14	3	1	2	"wheel_07"	"1"	56.9597	1323.6054	1	830.4216	120	14032.7767	14	55	15	22	18	11	13	0.83	5	4.17
"4479"	"59_B"	79	"24-Jan-2020 17:13:23"	14036.4151	15	3	1	2	"wheel_03"	"3"	51.6484	1639.4553	1	947.3113	240	14043.0573	14	55	15	22	18	11	13	-1.67	0	1.67
"4480"	"59_B"	79	"24-Jan-2020 17:13:33"	14046.3849	16	3	1	2	"wheel_05"	"2"	54.7619	1044.9206	1	1048.9735	324	14052.4567	14	55	15	22	18	11	13	0	-5	-5
"4481"	"59_B"	79	"24-Jan-2020 17:13:43"	14056.3489	17	3	1	2	"wheel_01"	"1"	56.9597	1296.4924	1	892.7878	180	14062.641	14	55	15	22	18	11	13	-1	5	6
"4482"	"59_B"	79	"24-Jan-2020 17:13:54"	14067.3258	18	3	1	2	"wheel_02"	"2"	56.2271	1323.6635	1	982.0924	252	14073.6716	14	55	15	22	18	11	13	-2	-5	-3
"4483"	"59_B"	79	"24-Jan-2020 17:14:09"	14081.6264	19	4	1	2	"wheel_03"	"1"	58.6081	836.1779	1	1061.2329	330	14087.4712	14	55	15	22	18	11	13	-1.67	5	6.67
"4484"	"59_B"	79	"24-Jan-2020 17:14:19"	14091.5957	20	4	1	2	"wheel_11"	"3"	59.707	1042.6364	1	758.085	36	14097.6957	14	55	15	22	18	11	13	2	0	-2
"4485"	"59_B"	79	"24-Jan-2020 17:14:28"	14101.5698	21	4	1	2	"wheel_08"	"3"	58.4249	1087.9816	1	1042.4169	324	14107.6981	14	55	15	22	18	11	13	0	0	0
"4486"	"59_B"	79	"24-Jan-2020 17:14:38"	14111.5448	22	4	1	2	"wheel_12"	"1"	62.4542	879.2647	1	807.5849	90	14117.4865	14	55	15	22	18	11	13	1.67	5	3.33
"4487"	"59_B"	79	"24-Jan-2020 17:14:48"	14121.5195	23	4	1	2	"wheel_09"	"1"	63.1868	1280.8158	1	998.6459	288	14127.7979	14	55	15	22	18	11	13	1	5	4
"4488"	"59_B"	79	"24-Jan-2020 17:14:59"	14132.4991	24	4	1	2	"wheel_07"	"2"	59.3407	1712.5323	1	760.5092	30	14139.2014	14	55	15	22	18	11	13	0.83	-5	-5.83
"4489"	"59_B"	79	"24-Jan-2020 17:15:14"	14146.8095	25	5	2	2	"wheel_09"	"3"	47.8022	893.945	1	852.9853	144	14152.7099	14	55	15	22	18	11	13	1	0	-1
"4490"	"59_B"	79	"24-Jan-2020 17:15:24"	14156.784	26	5	2	2	"wheel_06"	"3"	50	672.1877	1	865.489	150	14162.4895	14	55	15	22	18	11	13	-0.83	0	0.83
"4491"	"59_B"	79	"24-Jan-2020 17:15:34"	14166.7589	27	5	2	2	"wheel_11"	"2"	53.4799	2092.2311	1	819.9557	108	14173.8141	14	55	15	22	18	11	13	2	-5	-7
"4492"	"59_B"	79	"24-Jan-2020 17:15:44"	14176.7291	28	5	2	2	"wheel_12"	"3"	45.4212	1048.0749	1	1031.3565	300	14182.8004	14	55	15	22	18	11	13	1.67	0	-1.67
"4493"	"59_B"	79	"24-Jan-2020 17:15:54"	14186.6964	29	5	2	2	"wheel_08"	"2"	52.381	1627.6427	1	926.194	216	14193.3499	14	55	15	22	18	11	13	0	-5	-5
"4494"	"59_B"	79	"24-Jan-2020 17:16:05"	14197.6714	30	5	2	2	"wheel_10"	"1"	57.326	938.0959	1	926.5659	210	14203.6072	14	55	15	22	18	11	13	0.83	5	4.17
"4495"	"59_B"	79	"24-Jan-2020 17:16:19"	14211.9649	31	6	1	1	"wheel_03"	"3"	54.3956	1307.0145	1	962.7253	240	14218.288	14	55	15	22	18	11	13	-1.67	0	1.67
"4496"	"59_B"	79	"24-Jan-2020 17:16:29"	14221.9332	32	6	1	1	"wheel_07"	"1"	57.1429	1147.237	1	834.0997	120	14228.1164	14	55	15	22	18	11	13	0.83	5	4.17
"4497"	"59_B"	79	"24-Jan-2020 17:16:39"	14231.9026	33	6	1	1	"wheel_02"	"2"	57.326	1376.6521	1	963.7488	252	14238.2929	14	55	15	22	18	11	13	-2	-5	-3
"4498"	"59_B"	79	"24-Jan-2020 17:16:49"	14241.882	34	6	1	1	"wheel_05"	"2"	47.619	1687.0034	1	1042.8838	324	14248.5822	14	55	15	22	18	11	13	0	-5	-5
"4499"	"59_B"	79	"24-Jan-2020 17:16:59"	14251.8544	35	6	1	1	"wheel_04"	"1"	58.0586	1546.3446	1	1005.9684	300	14258.3736	14	55	15	22	18	11	13	-0.83	5	5.83
"4500"	"59_B"	79	"24-Jan-2020 17:17:10"	14262.8199	36	6	1	1	"wheel_01"	"1"	58.7912	1367.722	1	893.471	180	14269.1981	14	55	15	22	18	11	13	-1	5	6
"4501"	"59_B"	79	"24-Jan-2020 17:17:24"	14277.1076	37	7	2	2	"wheel_12"	"1"	66.4835	628.065	1	808.2915	90	14282.7076	14	55	15	22	18	11	13	1.67	5	3.33
"4502"	"59_B"	79	"24-Jan-2020 17:17:34"	14287.0723	38	7	2	2	"wheel_11"	"2"	57.1429	936.131	1	827.0423	108	14293.0563	14	55	15	22	18	11	13	2	-5	-7
"4503"	"59_B"	79	"24-Jan-2020 17:17:44"	14297.043	39	7	2	2	"wheel_10"	"3"	47.4359	894.3818	1	1045.2562	330	14302.9587	14	55	15	22	18	11	13	0.83	0	-0.83
"4504"	"59_B"	79	"24-Jan-2020 17:17:54"	14307.0112	40	7	2	2	"wheel_08"	"1"	63.37	1476.5983	1	792.7054	72	14313.5192	14	55	15	22	18	11	13	0	5	5
"4505"	"59_B"	79	"24-Jan-2020 17:18:04"	14316.9803	41	7	2	2	"wheel_01"	"3"	58.2418	971.0552	1	799.3512	72	14322.9996	14	55	15	22	18	11	13	-1	0	1
"4506"	"59_B"	79	"24-Jan-2020 17:18:15"	14327.9576	42	7	2	2	"wheel_07"	"3"	54.9451	1027.0103	1	1003.9701	270	14333.9471	14	55	15	22	18	11	13	0.83	0	-0.83
